"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription","dataValue 1","dataValue 2","dataValue 3","dataValue 4","dataValue 5","dataValue 6"
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,40,"BWA","Botswana","Yes",2019,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,40,"BWA","Botswana","Yes",2020,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,40,"BWA","Botswana","Yes",2021,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,40,"BWA","Botswana","Yes",2022,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,43,"BRN","Brunei Darussalam","Yes",2018,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,43,"BRN","Brunei Darussalam","Yes",2019,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,43,"BRN","Brunei Darussalam","Yes",2022,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,44,"BTN","Bhutan","Yes",2016,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,44,"BTN","Bhutan","Yes",2020,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,44,"BTN","Bhutan","Yes",2021,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,45,"BGR","Bulgaria","Yes",2016,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,45,"BGR","Bulgaria","Yes",2017,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,45,"BGR","Bulgaria","Yes",2018,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,45,"BGR","Bulgaria","Yes",2019,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,45,"BGR","Bulgaria","Yes",2020,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,45,"BGR","Bulgaria","Yes",2021,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,45,"BGR","Bulgaria","Yes",2022,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,46,"CAF","Central African Rep.","Yes",2019,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,46,"CAF","Central African Rep.","Yes",2020,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,46,"CAF","Central African Rep.","Yes",2021,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,47,"CAN","Canada","Yes",2016,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,47,"CAN","Canada","Yes",2017,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,47,"CAN","Canada","Yes",2018,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,47,"CAN","Canada","Yes",2019,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,47,"CAN","Canada","Yes",2020,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,47,"CAN","Canada","Yes",2021,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,47,"CAN","Canada","Yes",2022,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,48,"KHM","Cambodia","Yes",2017,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,48,"KHM","Cambodia","Yes",2018,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,48,"KHM","Cambodia","Yes",2019,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,48,"KHM","Cambodia","Yes",2020,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,48,"KHM","Cambodia","Yes",2021,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,48,"KHM","Cambodia","Yes",2022,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,53,"COL","Colombia","Yes",2018,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,53,"COL","Colombia","Yes",2019,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,53,"COL","Colombia","Yes",2020,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,53,"COL","Colombia","Yes",2021,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,53,"COL","Colombia","Yes",2022,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,54,"LKA","Sri Lanka","Yes",2019,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,54,"LKA","Sri Lanka","Yes",2020,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,54,"LKA","Sri Lanka","Yes",2021,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,54,"LKA","Sri Lanka","Yes",2022,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,55,"CMR","Cameroon","Yes",2019,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,55,"CMR","Cameroon","Yes",2020,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,55,"CMR","Cameroon","Yes",2021,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,57,"COG","Congo (Rep. of the)","Yes",2017,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,57,"COG","Congo (Rep. of the)","Yes",2018,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,57,"COG","Congo (Rep. of the)","Yes",2019,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,57,"COG","Congo (Rep. of the)","Yes",2020,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,57,"COG","Congo (Rep. of the)","Yes",2021,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,57,"COG","Congo (Rep. of the)","No",2022,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,58,"COM","Comoros","No",2016,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,58,"COM","Comoros","No",2018,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,58,"COM","Comoros","No",2019,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,59,"CPV","Cabo Verde","No",2016,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,59,"CPV","Cabo Verde","Yes",2019,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,59,"CPV","Cabo Verde","Yes",2020,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,59,"CPV","Cabo Verde","Yes",2021,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,59,"CPV","Cabo Verde","Yes",2022,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,62,"CRI","Costa Rica","Yes",2016,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,62,"CRI","Costa Rica","Yes",2017,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,62,"CRI","Costa Rica","Yes",2018,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,62,"CRI","Costa Rica","Yes",2019,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,62,"CRI","Costa Rica","Yes",2020,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,62,"CRI","Costa Rica","Yes",2021,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,62,"CRI","Costa Rica","Yes",2022,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,66,"CYP","Cyprus","Yes",2016,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,66,"CYP","Cyprus","Yes",2017,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,66,"CYP","Cyprus","Yes",2018,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,66,"CYP","Cyprus","Yes",2019,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,66,"CYP","Cyprus","Yes",2020,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,66,"CYP","Cyprus","Yes",2021,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,66,"CYP","Cyprus","Yes",2022,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,67,"DEU","Germany","Yes",2016,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,67,"DEU","Germany","Yes",2018,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,67,"DEU","Germany","Yes",2019,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,67,"DEU","Germany","Yes",2020,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,67,"DEU","Germany","Yes",2021,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,67,"DEU","Germany","Yes",2022,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,70,"DMA","Dominica","Yes",2016,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,71,"DNK","Denmark","Yes",2019,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,72,"DOM","Dominican Rep.","Yes",2016,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,72,"DOM","Dominican Rep.","Yes",2017,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,72,"DOM","Dominican Rep.","Yes",2018,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,72,"DOM","Dominican Rep.","Yes",2019,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,72,"DOM","Dominican Rep.","Yes",2020,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,72,"DOM","Dominican Rep.","Yes",2021,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,72,"DOM","Dominican Rep.","Yes",2022,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,73,"ESP","Spain","Yes",2016,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,73,"ESP","Spain","Yes",2017,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,73,"ESP","Spain","Yes",2018,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,73,"ESP","Spain","Yes",2019,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,73,"ESP","Spain","Yes",2020,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,73,"ESP","Spain","Yes",2021,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,73,"ESP","Spain","Yes",2022,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,74,"EGY","Egypt","Yes",2020,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,74,"EGY","Egypt","Yes",2021,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,74,"EGY","Egypt","Yes",2022,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,75,"ECU","Ecuador","Yes",2018,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,75,"ECU","Ecuador","Yes",2019,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,75,"ECU","Ecuador","Yes",2020,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,75,"ECU","Ecuador","Yes",2021,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,75,"ECU","Ecuador","Yes",2022,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,76,"EST","Estonia","Yes",2016,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,76,"EST","Estonia","Yes",2017,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,76,"EST","Estonia","Yes",2018,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,76,"EST","Estonia","Yes",2019,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,76,"EST","Estonia","Yes",2020,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,76,"EST","Estonia","Yes",2021,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,76,"EST","Estonia","Yes",2022,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,78,"FRA","France","Yes",2016,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,78,"FRA","France","Yes",2017,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,78,"FRA","France","Yes",2018,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,78,"FRA","France","Yes",2019,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,78,"FRA","France","Yes",2020,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,78,"FRA","France","Yes",2021,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,78,"FRA","France","Yes",2022,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,81,"FIN","Finland","Yes",2016,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,81,"FIN","Finland","Yes",2017,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,81,"FIN","Finland","Yes",2018,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,81,"FIN","Finland","Yes",2019,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,81,"FIN","Finland","Yes",2022,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,83,"FSM","Micronesia","Yes",2019,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,83,"FSM","Micronesia","No",2020,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,83,"FSM","Micronesia","No",2021,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,84,"GBR","United Kingdom","Yes",2018,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,84,"GBR","United Kingdom","Yes",2019,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,84,"GBR","United Kingdom","Yes",2020,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,84,"GBR","United Kingdom","Yes",2021,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,84,"GBR","United Kingdom","Yes",2022,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,85,"GAB","Gabon","Yes",2017,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,85,"GAB","Gabon","Yes",2018,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,85,"GAB","Gabon","Yes",2019,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,85,"GAB","Gabon","Yes",2020,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,85,"GAB","Gabon","Yes",2021,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,85,"GAB","Gabon","Yes",2022,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,90,"GHA","Ghana","Yes",2020,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,90,"GHA","Ghana","Yes",2021,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,90,"GHA","Ghana","Yes",2022,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,93,"GNB","Guinea-Bissau","Yes",2020,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,93,"GNB","Guinea-Bissau","Yes",2021,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,94,"GNQ","Equatorial Guinea","Yes",2016,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,94,"GNQ","Equatorial Guinea","No",2018,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,94,"GNQ","Equatorial Guinea","No",2019,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,94,"GNQ","Equatorial Guinea","Yes",2020,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,94,"GNQ","Equatorial Guinea","Yes",2021,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,94,"GNQ","Equatorial Guinea","Yes",2022,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,95,"GRC","Greece","Yes",2017,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,95,"GRC","Greece","Yes",2018,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,95,"GRC","Greece","Yes",2019,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,95,"GRC","Greece","Yes",2020,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,95,"GRC","Greece","Yes",2021,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,95,"GRC","Greece","Yes",2022,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,96,"GRD","Grenada","No",2020,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,96,"GRD","Grenada","No",2021,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,96,"GRD","Grenada","No",2022,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,98,"GTM","Guatemala","Yes",2016,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,98,"GTM","Guatemala","Yes",2017,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,98,"GTM","Guatemala","Yes",2018,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,98,"GTM","Guatemala","Yes",2019,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,98,"GTM","Guatemala","Yes",2020,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,98,"GTM","Guatemala","Yes",2021,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,98,"GTM","Guatemala","Yes",2022,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,102,"GUY","Guyana","Yes",2018,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,102,"GUY","Guyana","Yes",2019,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,102,"GUY","Guyana","Yes",2020,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,102,"GUY","Guyana","Yes",2021,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,103,"HKG","Hong Kong, China","Yes",2016,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,103,"HKG","Hong Kong, China","Yes",2017,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,103,"HKG","Hong Kong, China","Yes",2018,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,103,"HKG","Hong Kong, China","Yes",2019,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,103,"HKG","Hong Kong, China","Yes",2020,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,103,"HKG","Hong Kong, China","Yes",2021,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,103,"HKG","Hong Kong, China","Yes",2022,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,104,"HND","Honduras","Yes",2018,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,104,"HND","Honduras","Yes",2019,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,104,"HND","Honduras","Yes",2020,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,104,"HND","Honduras","Yes",2021,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,105,"HUN","Hungary","Yes",2018,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,105,"HUN","Hungary","Yes",2019,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,105,"HUN","Hungary","Yes",2020,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,105,"HUN","Hungary","Yes",2021,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,105,"HUN","Hungary","Yes",2022,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,106,"NLD","Netherlands","Yes",2018,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,106,"NLD","Netherlands","Yes",2019,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,107,"HRV","Croatia","Yes",2016,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,107,"HRV","Croatia","Yes",2017,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,107,"HRV","Croatia","Yes",2018,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,107,"HRV","Croatia","Yes",2019,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,107,"HRV","Croatia","Yes",2020,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,107,"HRV","Croatia","Yes",2021,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,107,"HRV","Croatia","Yes",2022,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,108,"HTI","Haiti","Yes",2018,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,108,"HTI","Haiti","Yes",2019,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,108,"HTI","Haiti","Yes",2020,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,108,"HTI","Haiti","Yes",2021,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,111,"ITA","Italy","Yes",2017,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,111,"ITA","Italy","Yes",2022,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,113,"IND","India","Yes",2019,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,113,"IND","India","Yes",2020,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,113,"IND","India","Yes",2021,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,113,"IND","India","Yes",2022,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,114,"IDN","Indonesia","Yes",2016,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,114,"IDN","Indonesia","Yes",2017,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,114,"IDN","Indonesia","Yes",2018,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,114,"IDN","Indonesia","Yes",2020,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,114,"IDN","Indonesia","Yes",2021,"","","",,,,,,
21580,"trRulesApplyToRAStaff","Ethics rules in place at the ICT regulator",,,115,"IRL","Ireland","Yes",2016,"","","",,,,,,
